foodId,foodName,calories,protein,fat,carbs
01B30337,"Gyümölcslé, alma és feketeribizli, kereskedelmi",39,0.2,0,9.3
01B30366,"Gyümölcslé, alma és erdei gyümölcsök, kereskedelmi",32,0.2,0,7.5
01B30365,"Gyümölcslé, alma és mangó, reklám",33,0.3,0,7.7
01B30333,"Gyümölcslé, sárgarépa, reklám",32,0.8,0.1,5
01B30372,"Juice, sárgarépa, házi facsart",0,0.8,0.1,5
01B30334,"Gyümölcslé, zeller, reklám",15,0.6,0.1,2.2
01B30342,"Gyümölcslé, gyümölcskeverék, 70% almalé és 30% narancs-, szőlő- és egyéb gyümölcslevek, kereskedelmi, hozzáadott A-, C-vitamin és folsav",30,0.3,0,7
01B30341,"Gyümölcslé, gyümölcskeverék, 60% narancslé és 40% alma és ananászlé, kereskedelmi, hozzáadott Ca és C-vitamin",33,0.5,0,7.3
01B30361,"Gyümölcslé, gyümölcskeverék, 60% narancslé és 40% alma és ananászlé, kereskedelmi, hozzáadott C-vitamin és folsav",33,0.6,0,7.4
01B30363,"Gyümölcslé, gyümölcskeverék, 60% narancslé és 40% alma és ananászlé, kereskedelmi, hozzáadott rost és C-vitamin",34,0.6,0,7.3
01B30375,"Gyümölcslé, gyümölcskeverék, 60% narancslé, 20% almalé és egyéb gyümölcslevek, kereskedelmi, hozzáadott A-, C- és E-vitamin",32,0.6,0,7
01B30393,"Gyümölcslé, gyümölcskeverék, 45% narancslé és 55% alma, ananász és egyéb gyümölcslevek, kereskedelmi",30,0.5,0,6.6
01B30373,"Gyümölcslé, gyümölcskeverék, hozzáadott A- és C-vitaminnal és gyógynövénykivonatokkal",33,0.6,0,7.2
01B30396,"Gyümölcslé, gyümölcskeverék, reggeli, kereskedelmi, további meghatározás nélkül",31,0.5,0,7
01B30379,"Gyümölcslé, gyümölcskeverék, házi facsart",48,0.7,0.1,9.8
01B30381,"Gyümölcslé, zöldség-gyümölcs keverék, alma, bogyós gyümölcsök, cékla és sárgarépa, kereskedelmi",36,0.7,0,7.4
01B30374,"Levek, gyümölcs- és zöldségkeverékek, alma, sárgarépa, mangó, narancs, ananász és passiógyümölcs, kereskedelmi, hozzáadott rost és C-vitamin",46,0.5,0.1,6.2
01B30386,"Gyümölcslé, zöldség-gyümölcs keverék, házilag facsart, nem definiálva",40,0.8,0.1,7.5
01B30399,"Juice, goji, reklám",29,0.2,0,7
01B30323,"Gyümölcslé, szőlő, kereskedelmi",53,0.2,0,13.4
01B30347,"Gyümölcslé, szőlő, pezsgő, fehér, alkoholmentes, kereskedelmi",55,0.2,0,13.7
01B30378,"Gyümölcslé, szőlő, kereskedelmi, koncentrátum",232,1,0.4,58.7
01B30324,"Gyümölcslé, grapefruit, kereskedelmi",29,0.5,0.1,6
01B30325,"Gyümölcslé, citrom, reklám",27,0.6,0.2,1.8
01B30367,"Juice, citrom, házi facsart",27,0.6,0.2,1.8
01B30326,"Gyümölcslé, lime, kereskedelmi vagy házi facsart",29,0.8,0.2,1.2
01B30354,"Gyümölcslé, narancs, kereskedelmi, friss, hozzáadott C-vitamin nélkül",27,0.8,0,5.4
01B30328,"Gyümölcslé, narancs, kereskedelmi, friss, hozzáadott C-vitaminnal",27,0.8,0,5.4
01B30353,"Gyümölcslé, narancs, kereskedelmi, eltartható, hozzáadott C-vitamin",29,0.7,0,6.3
01B30351,"Gyümölcslé, narancs, kereskedelmi, édesített, hozzáadott C-vitamin",36,0.6,0,8.2
01B30358,"Juice, narancs, kereskedelmi",28,0.8,0,5.8
01B30343,"Gyümölcslé, narancs, kereskedelmi, hozzáadott Ca és A-, C- és folsav-vitamin",27,0.8,0,5.4
01B30352,"Gyümölcslé, narancs, kereskedelmi, csak koncentrátum",119,2,0,27.5
01B30327,"Juice, narancs, házi facsart",43,1,0.1,8
01B30340,"Juice, narancs és mangó, kereskedelmi",35,0.6,0,7.7
01B30330,"Gyümölcslé, körte, reklám",59,0.3,0,13.2
01B30331,"Gyümölcslé, ananász, kereskedelmi, cukrozatlan",44,0.3,0.1,10.3
01B30332,"Gyümölcslé, ananász, kereskedelmi, édesített",52,0.3,0.1,12.3
01B30359,"Gyümölcslé, ananász, reklám",45,0.3,0.1,10.7
01B30380,"Gyümölcslé, gránátalma, reklám",65,0.3,0,15.2
01B30397,"Gyümölcslé, szilva, kereskedelmi",86,1,0.2,18.8
01B30335,"Gyümölcslé, paradicsom, kereskedelmi, hozzáadott só",18,0.7,0,3.3
01B30336,"Gyümölcslé, paradicsom, kereskedelmi, édesített, hozzáadott só",22,0.7,0,4.3
01B30360,"Gyümölcslé, paradicsom, kereskedelmi",19,0.7,0,3.5
01B30364,"Juice, trópusi, kereskedelmi",43,0.4,0.1,9.7
01B30349,"Gyümölcslé, zöldségkeverék, paradicsom, sárgarépa, zeller és petrezselyem, kereskedelmi",19,0.7,0,3.3
01B30385,"Gyümölcslé, zöldségkeverék, házi facsart",26,1.1,0.1,4
01B30398,"Gyümölcslé, búzafű, reklám",7,0.6,0.3,0.4
01B30387,"Gyümölcslé, gyümölcslé, kereskedelmi, további meghatározás nélkül",31,0.5,0,6.9
01B30401,"Gyümölcslé, gyümölcslé, kereskedelmi, további meghatározás nélkül",30,0.6,0,6.6
01B30389,"Gyümölcslé, zöldséglé, kereskedelmi, további meghatározás nélkül",20,0.7,0,3.5
01B30388,"Gyümölcslé, kereskedelmi, nincs további meghatározva",30,0.5,0,6.8
01B20401,"Ásványvíz, természetes, sima vagy ízesítetlen",0,0,0,0
01B20392,"Ásványvíz, citrus ízű, normál",36,0,0,9.3
01B20453,"Ásványvíz, nem citrusos ízű, normál",36,0,0,9.3
01B20393,"Ásványvíz, ízesített, intenzíven édesített vagy diétás",1,0,0,0.2
01B20390,"Üdítőital, kóla ízű, normál",40,0,0,10.5
01B20462,"Üdítőital, kóla ízű, normál, jéggel",30,0,0,7.9
01B20391,"Üdítőital, kóla ízű, normál, koffeinmentes",40,0,0,10.5
01B20399,"Üdítőital, kóla ízű, intenzíven édesített vagy diétás",0,0,0,0
01B20465,"Üdítőital, kóla ízű, intenzíven édesített vagy diétás, jég hozzáadásával",0,0,0,0
01B20409,"Üdítőital, kóla ízű, intenzíven édesített vagy diétás, koffeinmentes",0,0,0,0
01B20420,"Üdítő, szódabikarbóna, rendes",38,0,0,9.8
01B20425,"Üdítőital, szódabikarbóna, intenzív édesítés vagy diétás",0,0,0,0
01B20455,"Üdítő, száraz gyömbéres sör vagy gyömbéres sör, rendes",38,0,0,9.8
01B20456,"Üdítőital, száraz gyömbéres sör vagy gyömbéres sör, intenzív édesítés vagy diétás",0,0,0,0
01B20504,"Üdítő, energiaital, Hype",44,0.1,0,11
01B20503,"Üdítő, energiaital, Monster",46,0.1,0,11.4
01B20470,"Üdítő, energiaital, Anya",43,0.1,0,10.8
01B20467,"Üdítőital, energiaital, Red Bull",43,0.1,0,10.8
01B20502,"Üdítőital, energiaital, Red Eye",60,0.1,0,15
01B20507,"Üdítő, energiaital, Rockstar",52,0.1,0,13
01B20469,"Üdítőital, energiaital, V",43,0.1,0,10.8
01B20402,"Üdítőital, energiaital, további meghatározása nélkül",42,0.1,0,10.4
01B20468,"Üdítőital, energiaital, intenzíven édesített, Red Bull",2,0.1,0,0
01B20501,"Üdítő, energiaital, intenzíven édesített, V",2,0.1,0,0
01B20510,"Üdítő, energiaital, intenzíven édesített, XS cukormentes",3,0,0,0.2
01B20515,"Üdítő, fű zselé, minden íz",38,0,0,9.8
01B20406,"Üdítőital, citrom ízű, normál",36,0,0,9.3
01B20428,"Üdítőital, citrom ízű, intenzíven édesített vagy diétás",0,0,0,0
01B20459,"Üdítőital, citrom, lime és keserű, normál",42,0,0,10.9
01B20386,"Üdítő, limonádé, rendes",32,0,0,8.3
01B20464,"Üdítő, limonádé, normál, hozzáadott jéggel",24,0,0,6.2
01B20395,"Üdítő, limonádé, intenzív édesítés vagy diétás",0,0,0,0
01B20451,"Üdítő, lime ízű, rendes",36,0,0,9.3
01B20405,"Üdítőital, narancs ízű, normál",35,0,0,9
01B20463,"Üdítőital, narancs ízű, normál, hozzáadott jéggel",26,0,0,6.7
01B20429,"Üdítőital, narancs ízű, intenzíven édesített vagy diétás",0,0,0,0
01B20396,"Üdítőital, egyéb gyümölcsízű, intenzív édesítés vagy diétás",0,0,0,0
01B20421,"Üdítőital, passiógyümölcs ízű, rendszeres",38,0,0,9.8
01B20426,"Üdítőital, passiógyümölcs ízű, intenzíven édesített vagy diétás",0,0,0,0
01B20423,"Üdítőital, málna ízű, normál",38,0,0,9.8
01B20427,"Üdítőital, málna ízű, intenzíven édesített vagy diétás",0,0,0,0
01B20511,"Üdítőital, fogyasztásra kész, hozzáadott glükóz és C-vitamin (Luczade)",71,0,0,17.9
01B20457,"Üdítő, sarsaparilla, rendes",42,0,0,10.9
01B20388,"Üdítőital, tea ízű, rendszeres",43,0,0,11.1
01B10540,"Jeges tea, házi, cukrozatlan",12,0.2,0.1,2.5
01B20389,"Üdítőital, tonikvíz, rendszeres",34,0,0,8.8
01B20398,"Üdítőital, tonik víz, intenzív édesítés vagy diétás",0,0,0,0
01B20508,"Üdítőital, további meghatározása nélkül",26,0,0,6.8
01B20521,"Üdítőital, további meghatározása nélkül",31,0,0,8.1
01B20484,"Üdítő, fagyasztott, kóla ízű, normál",49,0,0,12.7
01B20485,"Üdítő, fagyasztott, nem kóla ízű, normál",49,0,0,12.7
01B20486,"Üdítőital, fagyasztott, normál, nem definiálva",49,0,0,12.7
01B20499,"Sportital, száraz por, minden íz",369,0,0,93.7
01B20500,"Száraz porból készült sportital, normál hígításnál gyengébb, minden ízben",18,0,0,4.7
01B20394,"Sportital, fogyasztásra készen, minden ízben",26,0,0,6.7
01B20498,"Sportital, azonnal fogyasztható, cukormentes, minden ízben",1,0.1,0,0.1
01B10485,"Tea, chai, instant száraz por",301,20.2,0,50.1
01B10392,"Tea, chai, sima, tej nélkül",1,0.1,0.1,0
01B10482,"Tea, chai, ízesítve, tej nélkül",1,0.1,0.1,0
01B10390,"Tea, zöld, sima, tej nélkül",1,0.1,0.1,0
01B10391,"Tea, zöld, ízesítve, tej nélkül",1,0.1,0.1,0
01B10334,"Tea, gyógynövény, kamilla, tej nélkül",1,0.1,0.1,0
01B10333,"Tea, gyógynövény, citrom, tej nélkül",1,0.1,0.1,0
01B10332,"Tea, gyógynövény, menta, tej nélkül",1,0.1,0.1,0
01B10299,"Tea, gyógynövény, egyéb, tej nélkül",1,0.1,0.1,0
01B10404,"Tea, jázmin, sima, tej nélkül",1,0.1,0.1,0
01B10298,"Tea, normál, fekete, levélből vagy teafilterből főzött, sima, tej nélkül",1,0.1,0.1,0
01B10330,"Tea, normál, fekete, levélből vagy teafilterből főzve, ízesítve, tej nélkül",1,0.1,0.1,0
01B10480,"Normál tea, fehér, levélből vagy teászacskóból főzött, tehéntejjel, további meghatározása nélkül",8,0.5,0.4,0.7
01B10397,"Tea, koffeinmentes, fekete, levelekből vagy teafilterekből főzött, sima, tej nélkül",1,0.1,0.1,0
01B10419,"Víz, furat",0,0,0,0
01B10312,"Víz, palackozott, szénsavmentes",0,0,0,0
01B20400,"Víz, palackozott, szénsavas vagy szódavíz",0,0,0,0
01B10521,"Víz, palackozott, hozzáadott cukorral, vitaminokkal és ásványi anyagokkal",17,0,0,4.4
01B10389,"Víz, szűrt",0,0,0,0
01B10386,Víz jég,0,0,0,0
01B10387,"Víz, esővíz vagy tartályvíz",0,0,0,0
01B10311,Vízcsap,0,0,0,0
02C10127,"Keksz, sós, kukoricatorta, sima, sózott",417,10.2,7.9,70.9
02C10147,"Keksz, sós, kukoricatorta, sokszemű, sózott",385,10.6,3.4,72.1
02C10116,"Keksz, sós, rizses sütemény, barna rizsből, sima",402,8.6,3.4,81
02C10141,"Keksz, sós, rizs torta, barna rizsből, ízesítve",403,7.3,8.4,72.3
02C10132,"Keksz, sós, rizs keksz, sajt alapú ízek",397,8.9,8.4,69.8
02C10130,"Keksz, sós, rizs keksz, egyéb ízek",392,9.6,5,75.3
02C10131,"Keksz, sós, rizs keksz, sima",392,9.6,5,75.3
02C10133,"Keksz, sós, rizs keksz, tejföl alapú ízek",379,9.2,5,72.4
02C10129,"Keksz, sós, rizs keksz, hínár ízesítésű",368,9.6,2.3,75.3
02C10152,"Keksz, sós, rizs keksz, barna rizsből, minden ízben",465,8.2,12.6,77.8
02C10153,"Keksz, sós, rizs keksz, további meghatározása nélkül",393,9.4,5.4,74.6
02C10124,"Keksz, sós, fehér búzalisztből, sajtízű",499,12,24.2,56.4
02C10149,"Keksz, sós, kukorica, ropogós kenyér, puffasztott és pirított",385,7.3,2.2,81.2
02C10125,"Keksz, sós, fehér búzalisztből, egyéb ízek",506,9.6,25.1,59.7
02C10121,"Keksz, sós, rozslisztből, ropogós kenyér",338,10.8,2.4,60.4
02C10148,"Keksz, sós, rozslisztből, ropogós kenyér, gabona hozzáadásával (hajdina, lenmag, szója, szezám)",370,11.2,7.2,56
02C10120,"Keksz, sós, búzalisztből, ropogós kenyér, puffasztott és pirított",397,13,4,74.6
02C10136,"Keksz, sós, búzalisztből, ropogós kenyér, puffasztott és pirított, csökkentett zsírtartalmú",368,11.8,1.3,74.6
02C10122,"Keksz, sós, fehér búzalisztből, sima snack cracker stílusban",491,7,21.5,65.8
02C10151,"Keksz, sós, fehér búzalisztből, sima snack cracker módra, csökkentett zsírtartalmú",396,13.1,2.5,78
02C10117,"Keksz, sós, fehér búzalisztből, pelyhes keksz stílusban",489,10.5,20.7,63.6
02C10157,"Keksz, sós, fehér búzalisztből, laposkenyér módra",438,11.7,12.4,68.2
02C10118,"Keksz, sós, fehér búzalisztből, saláta módra",415,8.7,13.7,62
02C10135,"Keksz, sós, fehér búzalisztből, saláta módra, csökkentett zsírtartalmú",380,8.8,2,78.5
02C10128,"Keksz, sós, fehér búzalisztből, rúd, sózott",478,11.8,18.5,64.2
02C10163,"Keksz, sós, fehér búzalisztből, ostya módra",402,10.1,4,78.9
02C10119,"Keksz, sós, fehér búzalisztből, vízi keksz stílusban",427,11.9,9.2,71.9
02C10150,"Keksz, sós, fehér búzalisztből, sima, nincs tovább definiálva",456,9,16.1,66.9
02C10113,"Keksz, sós, teljes kiőrlésű búzalisztből",418,11.1,12.6,60.6
02C10114,"Keksz, sós, teljes kiőrlésű búzalisztből, hozzáadott szemek",439,10.8,15.6,59.9
02C10123,"Keksz, sós, teljes kiőrlésű búzalisztből, ropogós kenyér",408,9.8,9.7,63.7
02C10138,"Keksz, sós, teljes kiőrlésű búzalisztből, saláta módra, rostdús",363,12.2,1.8,67.2
02C10115,"Keksz, sós, teljes kiőrlésű búzalisztből és rozslisztből, ropogós kenyér, puffasztott",381,13.1,3.8,69.1
02C10162,"Keksz, sós, rizsliszt, földimogyoró keksz",508,8.9,27.7,55.1
02C10160,"Keksz, sós, tovább nem definiálva",438,9.8,13.5,66.6
02C10164,"Cracker, cheddar sajttal",380,20.1,24.3,19
02C10165,"Keksz, sajttal, további meghatározása nélkül",382,18.4,24.9,19.8
02C10161,"Snack csomag, sós, kukoricás és rizses keksz salsával",143,3.6,2.5,25.3
02C10146,"Snack csomag, sós, rizs keksz csökkentett zsírtartalmú cheddar sajttal",352,23.1,18.5,22.6
02C10145,"Uzsonnacsomag, sós, fehér búzalisztes keksz sajttal",398,21.3,24.6,21.8
02C10155,"Uzsonnacsomag, sós, fehér búzalisztből készült keksz ömlesztett sajtkrémmel",391,8.7,26.7,29.2
02C10159,"Uzsonnacsomag, sós, fehér búzalisztes keksz feldolgozott vegemite ízű sajtkrémmel",345,6,18.9,37.2
05D10415,"Uzsonnacsomag, sós, fehér búzalisztből készült keksz tonhalral",277,10.5,19.8,14.6
02C10137,"Uzsonnacsomag, sós, teljes kiőrlésű búzalisztből készült keksz ömlesztett sajtkrémmel",365,10.2,23.6,27.3
12C10474,"Keksz töltelék, krém stílusú, csokoládé ízű, reklám",637,2.2,53.3,41
12C10473,"Keksz töltelék, krémes, vanília ízű, kommersz",631,2,51.8,43.1
12C10476,"Keksz töltelék, cukormázas, vanília ízű, kommersz",547,0.2,35.3,61.1
02C20340,"Keksz, édes, mandulás spekulatius (vajas mandulás süti), reklám",503,10.3,27.7,52.7
02C20283,"Keksz, édes, Anzac stílusú, reklám",472,6.2,24,56.8
02C20313,"Keksz, édes, Anzac stílusú, házilag, alapvető alapanyagokból, zsírral nem definiálva",475,4.8,22.5,63.8
02C20335,"Keksz, édes, biscotti (mandulás kenyér), reklám",409,11.3,7.1,74.6
02C20318,"Keksz, édes, kekszes alap, karamell töltelék, csokoládéval bevont, reklám",452,6.3,19.4,65
02C20319,"Keksz, édes, keksz alap, mentás töltelék, csokoládéval bevont, reklám",516,5.9,28.8,60.6
02C20324,"Keksz, édes, Butternut Snap stílusú, reklám",474,4.6,20.6,67.9
02C20308,"Keksz, édes, csokis, reklám",482,5.5,21.8,66
02C20323,"Keksz, édes, csokis, csökkentett zsírtartalmú, reklám",429,4.2,10.7,79
02C20315,"Keksz, édes, csokoládé chips, házilag, alapvető alapanyagokból, zsírral nem definiálva",467,5.3,21.2,65.2
02C20346,"Keksz, édes, csokis és karamell, reklám",465,5.7,20.7,65
02C20307,"Keksz, édes, csokis-diós, reklám",489,6.5,27.4,55
02C20284,"Keksz, édes, csokoládé ízű, reklám",440,6.2,17.2,65.3
02C20373,"Keksz, édes, csokoládé ízű, házi alapanyagokból, zsírral nem definiálva",438,6.6,18.2,61.6
02C20326,"Keksz, édes, csokoládé ízű, falatnyi héj, töltetlen hüvelyes receptekhez, reklám",406,5.3,5.5,84
02C20329,"Keksz, édes, csokoládé ízű, falatnyi héj, karamell és csokoládé rétegekkel töltve, kereskedelmi",471,6,20.1,67.5
02C20352,"Keksz, édes, gluténmentes, csokireszelékkel ízesített csokoládé",474,3.8,24.7,60.3
02C20390,"Keksz, édes, szerencsesüti, reklám",387,5,4.3,82.3
02C20296,"Keksz, édes, gyümölcsös, kereskedelmi",357,4.9,5.7,72.2
02C20321,"Keksz, édes, gyümölcsös, kereskedelmi, csökkentett zsírtartalmú",349,4.3,4.9,71.5
02C20294,"Keksz, édes, aszalt gyümölccsel, reklám",471,5.4,21.8,63.4
02C20295,"Keksz, édes, szárított gyümölccsel és cukormázzal, reklám",490,6.6,23.9,62.9
02C20285,"Keksz, édes, gyömbér ízű, reklám",423,5.3,13.2,71
02C20336,"Keksz, édes, mézeskalács, házi alapanyagokból, zsiradék nem definiálva, fagyasztott",421,5.6,15.1,66.3
02C20387,"Keksz, édes, mézeskalács, házi alapanyagokból, zsiradék nem definiálva, jeges",411,5.2,13.6,67.9
02C20374,"Keksz, édes, mézes zagyva, házi alapanyagokból, zsiradék nem definiálva, jeges",402,5.1,11.3,70.6
02C20375,"Keksz, édes, mézes zagyva, alap alapanyagokból házilag, tovább nem definiált zsír, jeges",394,4.7,10.1,71.7
02C20298,"Keksz, édes, lekvárral töltött, reklám",424,4.8,15,68
02C20322,"Keksz, édes, lekvárral töltött, csökkentett zsírtartalmú, kereskedelmi",401,5.4,7.7,78.1
02C20345,"Keksz, édes, lekvárral töltött, házi alapanyagokból, zsírral nem definiálva",476,5.4,23.2,62.7
02C20391,"Keksz, édes, macaron (mandula alapú), töltött",440,7.2,25,48.1
02C20299,"Keksz, édes, macaroon (kókusz alapú), kereskedelmi",488,5.1,25.6,57.4
02C20388,"Keksz, édes, macaroon (kókusz alapú), házi alapanyagokból",472,4.7,25.8,55.6
02C20301,"Keksz, édes, mályvacukor töltelék, reklám",407,4.8,15.8,61.6
02C20311,"Keksz, édes, mályvacukros töltelék, csokoládéval bevont, reklám",426,4.5,16.4,66.6
02C20288,"Keksz, édes, zabpehely, reklám",467,5.7,21.4,63.2
02C20287,"Keksz, édes, sima, kommersz",435,6.2,15.5,67.5
02C20300,"Keksz, édes, sima, cukormázzal, reklám",418,5.4,12.8,71.2
02C20366,"Keksz, édes, sima, házi alapanyagokból, vajból vagy tejből készült keverék",443,5.7,18.1,65.2
02C20364,"Keksz, édes, sima, alap alapanyagokból házilag, zsiradék nincs tovább definiálva",445,5.7,18.5,64.8
02C20370,"Keksz, édes, sima, alap alapanyagokból házilag, tovább nem definiált zsír, jeges",436,5.2,17.9,64.8
02C20309,"Keksz, édes, sima, csokibevonatos, reklám",455,6.5,22,58.5
02C20306,"Keksz, édes, sima, szentjánoskenyérbevonatos, reklám",497,6.8,29.8,52.4
02C20353,"Keksz, édes, sima, piskótaujj, reklám",354,8,5.8,67.5
02C20357,"Keksz, édes, gluténmentes, nem csokoládé ízű",450,5,20.6,61.7
02C10143,"Keksz, sós, rizs torta, barna rizsből, szentjánoskenyér bevonattal",458,9.9,18.2,62.7
02C20293,"Keksz, édes, kókuszos, reklám",474,5.8,20.7,66.4
02C20342,"Keksz, édes, kókuszos, csokoládé alap, reklám",476,5.7,21.1,66.2
02C20291,"Keksz, édes, diós, reklám",491,6.7,24.2,62
02C20383,"Keksz, édes, diós, csökkentett zsírtartalmú, kereskedelmi",419,4,9.3,79.3
02C20371,"Keksz, édes, diós, házi alapanyagokból, zsírral nem definiálva",489,8.1,26.6,54.6
02C20367,"Keksz, édes, mogyoróval, házi alapanyagokból, zsiradék nem definiálva",490,9.8,25.9,55
02C20292,"Keksz, édes, szárított gyümölccsel és dióval, kereskedelmi",486,6,25.8,58
02C20325,"Keksz, édes, szendvics, vajas snap keksz, csokikrémes töltelék, reklám",515,4,28.8,61.2
02C20316,"Keksz, édes, szendvics, krémes töltelék, csokoládéval bevont, reklám",507,6.1,26.1,64.2
02C20354,"Keksz, édes, szendvics, krém és karamell töltelék, csokoládéval bevont, kereskedelmi",494,5.6,24.4,65.5
02C20303,"Keksz, édes, szendvics, krém és lekváros töltelék, reklám",476,4.2,23,64.1
02C20302,"Keksz, édes, szendvics, csokoládé ízű keksz, krémes töltelék, reklám",473,5.7,23,61.8
02C20377,"Keksz, édes, szendvics, csokoládé ízű omlós keksz, csokis cukormáz töltelék, reklám",529,5.4,31,57.8
02C20304,"Keksz, édes, szendvics, vanília ízű keksz, krémes töltelék, reklám",498,4.9,25.7,62.8
02C20356,"Keksz, édes, szendvics, vanília ízű keksz, krémes töltelék, fehér csokoládéval bevont, reklám",531,4.9,30.3,62.2
02C20331,"Keksz, édes, szendvics, omlós keksz, cukormáz töltelék, reklám",499,3.5,25.6,64.8
02C20333,"Keksz, édes, szendvics, omlós keksz, cukormáz töltelék, házi alapanyagokból",480,3.2,27.3,56.9
